"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","Annotation","ontology"
"1","ARA:PWY-6199",0.00218536046869066,0.999890151826907,4,6,"quercetin sulfate biosynthesis","BioCyc"
"2","ARA:PWY-6367",0.00275241393221539,0.999630652015494,6,13,"D-myo-inositol-5-phosphate metabolism","BioCyc"
"3","ARA:LIPASYN-PWY",0.00710501591142063,0.997243282798845,15,62,"phospholipases","BioCyc"
"4","ARA:PWY-1269",0.0104192325260328,0.998893204597612,4,8,"CMP-3-deoxy-D-manno-octulosonate biosynthesis","BioCyc"
"5","ARA:PWY-5337",0.0107271105869685,0.998327724089561,5,12,"stachyose biosynthesis","BioCyc"
"6","ARA:PWY4FS-10",0.014266488297558,1,2,2,"scopolin biosynthesis","BioCyc"
"7","ARA:BRANCHED-CHAIN-AA-SYN-PWY",0.0209408591613786,0.9930029061875,9,34,"superpathway of branched chain amino acid biosynthesis","BioCyc"
"8","ARA:PWY-1061",0.020948428816612,0.993564593439603,8,29,"homogalacturonan biosynthesis","BioCyc"
"9","ARA:VALSYN-PWY",0.0259201973834815,0.994611060699585,5,14,"L-valine biosynthesis","BioCyc"
"10","ARA:PWY-4861",0.0259295276018395,0.997491084897106,3,6,"UDP-D-galacturonate biosynthesis I (from UDP-D-glucuronate)","BioCyc"
"11","ARA:PWY-5142",0.0267201585930682,0.997383347771171,3,6,"acyl-ACP thioesterase pathway","BioCyc"
"12","ARA:PWY-5366",0.0267201585930682,0.997383347771171,3,6,"palmitoleate biosynthesis II (plants and bacteria)","BioCyc"
"13","ARA:ETHYL-PWY",0.0300962684748233,0.990890982700592,7,26,"ethylene biosynthesis I (plants)","BioCyc"
"14","ARA:PWY-3101",0.0332930745934255,0.994082495354449,4,11,"flavonol biosynthesis","BioCyc"
"15","ARA:ILE-VAL-PWY",0.0345798947415163,0.992065637157933,5,15,"superpathway of isoleucine and valine biosynthesis","BioCyc"
"16","ARA:PWY-5111",0.0444824089363548,0.994132451219709,3,7,"CMP-KDO biosynthesis II (from D-arabinose 5-phosphate)","BioCyc"
"17","ARA:PWY-6351",0.0445356008916347,0.980651673822898,11,50,"D-myo-inositol (1,4,5)-trisphosphate biosynthesis","BioCyc"
"18","ARA:PWY-7039",0.045370483779456,0.981175775053468,10,44,"phosphatidate metabolism, as a signaling molecule","BioCyc"
"19","ARA:PWY-5060",0.0733414074324712,0.993712817291106,2,4,"luteolin biosynthesis","BioCyc"
"20","ARA:PWY-1001",0.0748513861622781,0.977673411504267,5,18,"cellulose biosynthesis","BioCyc"
"21","ARA:PWY-5168",0.0757690919414201,0.993379074933093,2,4,"ferulate and sinapate biosynthesis","BioCyc"
"22","ARA:PWYQT-4477",0.0767689364727477,0.980739924164296,4,14,"indole glucosinolate activation (intact plant cell)","BioCyc"
"23","ARA:PWY-5391",0.0818885173846391,0.984588409325773,3,9,"syringetin biosynthesis","BioCyc"
"24","ARA:PWY-5321",0.0847528617598253,0.963975823757441,8,39,"quercetin glycoside biosynthesis (Arabidopsis)","BioCyc"
"25","ARA:PWY-6266",0.0847528617598253,0.963975823757441,8,39,"superpathway of flavones and derivatives biosynthesis","BioCyc"
